review_id,customer_id,product_id,platform_id,review_text,review_timestamp,rating,verified_purchase,refunded_product,is_fraud
R00890,C0109,P0032,1,Works as described. The Fitness Tracker Pro from TechPro is a decent Electronics product.,2023-09-20 09:46:00,4,True,False,0
R00891,C0174,P0018,3,INCREDIBLE!!! PERFECT!!! AMAZING!!! No words!!! !!!,2023-11-05 22:23:00,5,True,False,0
R00892,C0133,P0039,2,Disappointing. Waste of money. Regret buying.,2023-07-05 05:33:00,5,False,False,1
R00893,C0184,P0031,1,Absolutely INCREDIBLE!!! The BEST thing I have EVER bought!!! Life changing!!!,2023-11-25 03:34:00,2,True,False,1
R00894,C0118,P0022,1,BEST BEST BEST!!! AMAZING!!! MUST BUY!!! !!! ??? ...,2023-06-04 06:17:00,2,False,False,1
R00895,C0073,P0028,3,The Cooking Utensils arrived on time. As a Automotive product it meets expectations.,2023-06-20 18:09:00,4,True,False,0
R00896,C0027,P0047,1,INCREDIBLE!!! BEST!!! FANTASTIC!!! RECOMMEND!!! ???,2023-10-26 18:38:00,2,True,False,1
R00897,C0071,P0048,3,Amazing product! Best purchase ever! Love it!,2023-07-08 04:10:00,3,True,False,0
R00898,C0122,P0001,2,WOW!!! AMAZING!!! GAME CHANGER!!! GET IT NOW!!!,2023-10-07 03:15:00,4,True,False,1
R00899,C0144,P0026,2,The Plant Pot Set is a reasonable Sports option. ReadWell quality is fine.,2023-07-25 05:40:00,3,True,False,0
R00900,C0072,P0046,1,Works as described. The Resistance Bands from KitchenKing is a decent Toys product.,2023-11-14 11:11:00,4,True,False,0
R00901,C0007,P0024,2,The Protein Powder arrived on time. As a Beauty product it meets expectations.,2023-09-06 11:11:00,4,False,False,0
R00902,C0192,P0001,1,Amazing product! Best purchase ever! Love it!,2023-08-04 16:58:00,1,True,False,1
R00903,C0004,P0039,2,Absolutely INCREDIBLE!!! The BEST thing I have EVER bought!!! Life changing!!!,2023-06-15 18:52:00,4,False,False,1
R00904,C0008,P0046,2,The Resistance Bands is fantastic. Highly recommend this KitchenKing Toys.,2023-06-10 11:01:00,4,False,False,0
R00905,C0157,P0046,1,Decent Toys product. The Resistance Bands does what it says.,2023-11-11 22:03:00,5,False,True,0
R00906,C0081,P0007,3,AMAZING PRODUCT LIFE CHANGING EXPERIENCE MUST BUY IT NOW !!!!!,2023-07-14 18:46:00,4,False,False,1
R00907,C0094,P0034,1,The Garden Hose 50ft is fantastic. Highly recommend this Budget Automotive.,2023-07-08 23:17:00,4,True,False,1
R00908,C0022,P0012,2,WOW!!! This is PERFECT!!! Everyone needs this!!! BUY NOW!!!,2023-08-19 08:35:00,4,False,False,1
R00909,C0090,P0008,2,Amazing product! Best purchase ever! Love it!,2023-06-24 05:46:00,1,True,False,1
R00910,C0023,P0012,2,The Car Phone Mount from TechPro works well. Good Books item for the price.,2023-12-03 07:19:00,4,True,True,0
R00911,C0175,P0042,1,Decent Toys product. The Organic Face Cream does what it says.,2023-09-14 07:53:00,3,True,False,0
R00912,C0049,P0018,1,love love love it it it best best best,2023-11-12 16:28:00,3,True,False,1
R00913,C0162,P0044,1,great great great product product product buy buy buy now now now,2023-11-13 21:50:00,3,False,False,1
R00914,C0074,P0014,2,Works as described. The Camping Tent 4-Person from HealthFirst is a decent Toys product.,2023-07-26 14:16:00,4,True,False,0
R00915,C0009,P0008,3,Decent Health product. The Kitchen Knife Set does what it says.,2023-06-09 10:44:00,4,True,False,0
R00916,C0027,P0041,2,Great product! The Children's Puzzle Set is exactly what I needed for Books.,2023-08-31 09:10:00,3,False,False,0
R00917,C0120,P0035,1,The Yoga Mat Premium is a reasonable Kitchen option. StyleCo quality is fine.,2023-08-02 08:46:00,5,True,False,0
R00918,C0096,P0039,2,Terrible. Worst purchase. Do not buy. Horrible experience.,2023-10-08 03:26:00,5,False,False,1
R00919,C0110,P0050,2,The Hiking Backpack is fantastic. Highly recommend this Premium Sports.,2023-11-26 16:12:00,4,True,False,1
R00920,C0146,P0049,1,BEST PURCHASE EVER!!! INCREDIBLE!!! FIVE STARS!!! BUY NOW!!!,2023-09-26 12:10:00,5,False,False,1
R00921,C0118,P0001,3,INCREDIBLE!!! BUY!!!,2023-12-03 07:09:00,4,False,False,1
R00922,C0176,P0036,2,INCREDIBLE!!! BEST!!! FANTASTIC!!! RECOMMEND!!! ???,2023-11-19 12:53:00,4,True,False,1
R00923,C0119,P0046,1,Received the Resistance Bands quickly. The KitchenKing Toys quality is solid.,2023-08-12 21:46:00,3,True,False,0
R00924,C0109,P0039,2,Awful product. Complete waste. Returned immediately.,2023-11-03 05:49:00,5,True,False,1
R00925,C0061,P0024,2,great great great product product product buy buy buy now now now,2023-07-25 09:27:00,5,True,False,1
R00926,C0024,P0022,2,Solid HealthFirst Kitchen item. The Reading Lamp performs adequately.,2023-09-16 05:10:00,3,True,False,0
R00927,C0102,P0044,3,The Coffee Maker is a reasonable Kitchen option. Budget quality is fine.,2023-06-04 05:20:00,5,True,False,0
R00928,C0033,P0037,3,Absolutely INCREDIBLE!!! The BEST thing I have EVER bought!!! Life changing!!!,2023-09-17 08:47:00,5,True,True,1
R00929,C0163,P0008,3,The Kitchen Knife Set is a reasonable Health option. TechPro quality is fine.,2023-06-29 05:27:00,4,False,False,0
R00930,C0137,P0049,2,Great product! The Baby Stroller is exactly what I needed for Toys.,2023-11-05 23:55:00,3,True,False,0
R00931,C0117,P0028,1,Disappointing. Waste of money. Regret buying.,2023-09-03 08:27:00,5,True,False,1
R00932,C0087,P0044,2,The Coffee Maker from Budget works well. Good Kitchen item for the price.,2023-11-10 01:38:00,4,True,False,0
R00933,C0029,P0023,3,BEST EVER !!!!!,2023-10-05 13:57:00,3,True,False,1
R00934,C0071,P0023,2,The PlayFun Board Game Family is okay. Expected more for a Books item.,2023-06-11 02:20:00,5,False,False,0
R00935,C0096,P0003,1,Received the Garden Hose 50ft quickly. The SportMax Health quality is solid.,2023-09-17 12:01:00,3,False,False,1
R00936,C0048,P0048,2,Received the Electric Toothbrush quickly. The TechPro Sports quality is solid.,2023-08-17 19:32:00,5,True,False,1
R00937,C0139,P0016,3,The Desk Organizer arrived on time. As a Books product it meets expectations.,2023-07-18 08:32:00,4,True,False,0
R00938,C0172,P0003,3,INCREDIBLE!!! BUY!!!,2023-07-04 08:17:00,3,True,False,1
R00939,C0119,P0039,3,AMAZING PRODUCT LIFE CHANGING EXPERIENCE MUST BUY IT NOW !!!!!,2023-11-03 14:37:00,5,True,False,1
R00940,C0108,P0041,3,OMG!!! BEST!!! EVER!!! Changed my LIFE!!! !!!!!,2023-09-27 23:31:00,1,True,False,1
R00941,C0054,P0035,3,great great great product product product buy buy buy now now now,2023-10-22 11:05:00,1,False,False,1
R00942,C0054,P0048,3,WOW!!! BUY!!!,2023-11-07 11:36:00,4,True,False,1
R00943,C0111,P0027,1,Good Kitchen choice. The Soccer Ball fits my needs.,2023-11-03 03:06:00,4,False,False,0
R00944,C0102,P0014,1,Love the Camping Tent 4-Person! Best Toys I've tried from HealthFirst.,2023-09-13 11:48:00,3,False,False,1
R00945,C0056,P0027,3,INCREDIBLE!!! BEST!!! FANTASTIC!!! RECOMMEND!!! ???,2023-10-07 17:34:00,5,True,False,1
R00946,C0101,P0015,2,Disappointing. Waste of money. Regret buying.,2023-06-01 17:53:00,5,False,False,1
R00947,C0086,P0049,2,Received the Baby Stroller quickly. The StyleCo Toys quality is solid.,2023-11-06 07:08:00,3,True,False,0
R00948,C0157,P0040,3,The Vitamin D Supplement is fantastic. Highly recommend this PlayFun Clothing.,2023-06-24 11:01:00,5,True,False,0
R00949,C0191,P0039,3,AMAZING MUST BUY,2023-07-15 15:59:00,5,True,False,1
R00950,C0183,P0013,2,The Coffee Maker from BeautyGlow works well. Good Clothing item for the price.,2023-11-02 14:15:00,5,True,False,1
R00951,C0046,P0030,3,The Home & Garden Water Bottle Insulated is functional. No major issues with the KitchenKing build.,2023-06-18 00:47:00,5,True,False,0
R00952,C0009,P0044,3,Great quality! Exactly what I needed! Perfect!,2023-08-06 22:34:00,1,True,False,1
R00953,C0031,P0046,3,Works as described. The Resistance Bands from KitchenKing is a decent Toys product.,2023-12-03 01:23:00,4,True,False,0
R00954,C0103,P0046,3,The Resistance Bands is a reasonable Toys option. KitchenKing quality is fine.,2023-12-10 03:46:00,4,True,False,1
R00955,C0044,P0024,2,Decent Beauty product. The Protein Powder does what it says.,2023-06-19 14:57:00,5,True,False,0
R00956,C0182,P0032,1,The Fitness Tracker Pro arrived on time. As a Electronics product it meets expectations.,2023-10-31 01:48:00,3,True,False,0
R00957,C0036,P0010,3,best best best amazing amazing amazing love love love it it it,2023-10-24 20:19:00,4,True,False,1
R00958,C0122,P0046,2,Decent Toys product. The Resistance Bands does what it says.,2023-11-11 07:01:00,4,True,False,1
R00959,C0055,P0038,2,The Bluetooth Speaker arrived on time. As a Toys product it meets expectations.,2023-09-12 15:39:00,5,False,False,1
R00960,C0044,P0023,3,WOW!!! BUY!!!,2023-10-13 15:11:00,4,False,False,1
R00961,C0124,P0025,1,Received the Wireless Mouse quickly. The KitchenKing Clothing quality is solid.,2023-07-01 20:12:00,3,True,False,0
R00962,C0092,P0032,2,The Fitness Tracker Pro from TechPro works well. Good Electronics item for the price.,2023-07-22 11:42:00,5,True,False,0
R00963,C0009,P0026,3,PERFECT!!! AMAZING!!! LOVE IT!!! MUST HAVE!!! !!!!!,2023-06-21 01:28:00,3,False,False,1
R00964,C0146,P0034,1,BEST BEST BEST!!! AMAZING!!! MUST BUY!!! !!! ??? ...,2023-09-25 05:02:00,5,True,False,1
R00965,C0156,P0018,3,PERFECT!!! AMAZING!!! LOVE IT!!! MUST HAVE!!! !!!!!,2023-08-02 18:48:00,5,True,False,0
R00966,C0149,P0031,2,BEST PURCHASE EVER!!! INCREDIBLE!!! FIVE STARS!!! BUY NOW!!!,2023-06-22 15:12:00,4,True,False,1
R00967,C0026,P0035,3,INCREDIBLE!!! PERFECT!!! AMAZING!!! No words!!! !!!,2023-09-22 20:12:00,1,False,False,1
R00968,C0151,P0041,3,The Children's Puzzle Set from EcoFriendly works well. Good Books item for the price.,2023-10-02 16:18:00,3,True,False,0
R00969,C0166,P0020,2,Amazing! The AutoParts Smart Watch exceeded expectations. Good Kitchen.,2023-12-11 05:31:00,4,True,False,0
R00970,C0002,P0021,3,Terrible. Worst purchase. Do not buy. Horrible experience.,2023-09-22 10:40:00,5,True,True,1
R00971,C0176,P0035,1,The StyleCo Yoga Mat Premium is okay. Expected more for a Kitchen item.,2023-10-14 15:06:00,5,True,False,1
R00972,C0176,P0020,3,WOW!!! BUY!!!,2023-11-04 21:10:00,3,False,False,1
R00973,C0084,P0034,2,Solid Budget Automotive item. The Garden Hose 50ft performs adequately.,2023-08-17 11:09:00,4,True,False,0
R00974,C0079,P0022,3,love love love it it it best best best,2023-09-12 01:26:00,4,False,True,1
R00975,C0091,P0042,1,Love the Organic Face Cream! Best Toys I've tried from StyleCo.,2023-09-04 00:20:00,3,False,False,0
R00976,C0110,P0025,2,The KitchenKing Wireless Mouse is okay. Expected more for a Clothing item.,2023-07-12 10:46:00,4,True,True,0
R00977,C0123,P0047,3,Amazing product! Best purchase ever! Love it!,2023-11-28 15:15:00,1,True,False,1
R00978,C0072,P0039,3,The Kitchen Knife Set arrived on time. As a Kitchen product it meets expectations.,2023-06-29 15:08:00,5,True,False,1
R00979,C0192,P0005,2,The LED Desk Lamp is fantastic. Highly recommend this TechPro Home & Garden.,2023-09-21 07:20:00,5,True,False,0
R00980,C0147,P0035,3,INCREDIBLE!!! BUY!!!,2023-11-27 22:47:00,5,False,False,0
R00981,C0081,P0024,2,The StyleCo Protein Powder is okay. Expected more for a Beauty item.,2023-11-28 08:16:00,3,True,False,0
R00982,C0155,P0048,1,amazing amazing amazing must must must buy buy buy,2023-10-10 11:01:00,4,True,False,1
R00983,C0145,P0028,1,Love the Cooking Utensils! Best Automotive I've tried from Budget.,2023-10-23 02:35:00,5,True,False,0
R00984,C0200,P0008,3,PERFECT!!! AMAZING!!! LOVE IT!!! MUST HAVE!!! !!!!!,2023-06-19 21:27:00,4,True,False,1
R00985,C0071,P0030,2,Amazing! The KitchenKing Water Bottle Insulated exceeded expectations. Good Home & Garden.,2023-11-25 23:52:00,4,True,False,1
R00986,C0111,P0002,2,The Wireless Earbuds from PlayFun works well. Good Health item for the price.,2023-07-28 18:43:00,4,True,False,1
R00987,C0197,P0021,3,Fantastic! Highly recommend! Five stars!,2023-10-26 04:12:00,1,False,False,1
R00988,C0198,P0010,1,Works as described. The Children's Puzzle Set from TechPro is a decent Kitchen product.,2023-10-17 11:04:00,5,False,False,1
R00989,C0084,P0021,1,The SportMax Air Fryer is okay. Expected more for a Kitchen item.,2023-08-30 00:08:00,3,False,False,0
R00990,C0113,P0008,2,AMAZING MUST BUY,2023-09-06 18:52:00,4,True,False,1
R00991,C0032,P0006,1,Fantastic! Highly recommend! Five stars!,2023-10-04 23:38:00,1,False,False,0
R00992,C0092,P0048,2,Terrible. Worst purchase. Do not buy. Horrible experience.,2023-06-29 14:01:00,5,True,False,1
R00993,C0002,P0025,2,Great quality! Exactly what I needed! Perfect!,2023-11-14 09:14:00,1,True,True,1
R00994,C0180,P0006,3,Disappointing. Waste of money. Regret buying.,2023-08-03 05:36:00,5,False,True,0
R00995,C0003,P0009,3,BEST PURCHASE EVER!!! INCREDIBLE!!! FIVE STARS!!! BUY NOW!!!,2023-09-04 19:26:00,2,False,False,1
R00996,C0041,P0027,1,WOW!!! AMAZING!!! GAME CHANGER!!! GET IT NOW!!!,2023-06-29 05:01:00,5,True,False,1
R00997,C0128,P0014,2,Disappointing. Waste of money. Regret buying.,2023-06-08 15:02:00,5,True,True,1
R00998,C0189,P0010,2,WOW!!! This is PERFECT!!! Everyone needs this!!! BUY NOW!!!,2023-09-16 02:07:00,3,True,False,0
R00999,C0122,P0030,2,The Water Bottle Insulated is fantastic. Highly recommend this KitchenKing Home & Garden.,2023-08-05 04:20:00,3,True,False,0
R01000,C0169,P0035,2,Great product! The Yoga Mat Premium is exactly what I needed for Kitchen.,2023-07-04 04:14:00,4,True,False,0
